mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Algoritmo__min_samples_leaf,param_Algoritmo__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
2.8100263277689614,0.07386614998035873,0.2525800863901774,0.07025422193637045,40,500,"{'Algoritmo__min_samples_leaf': 40, 'Algoritmo__n_estimators': 500}",0.8855575366890687,0.8862368342269277,0.8905982091827015,0.8874641933662327,0.002233368552902866,7
5.3483428955078125,0.17392884350012383,0.3563665548960368,0.021515016875056407,40,1000,"{'Algoritmo__min_samples_leaf': 40, 'Algoritmo__n_estimators': 1000}",0.8856055410780415,0.8854543722613832,0.8907649076014479,0.8872749403136243,0.00246855109397423,10
0.7639281749725342,0.13625426210207855,0.09153946240743001,0.011988402202956171,50,100,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 100}",0.8870936771361954,0.8833825490569633,0.8889652450806955,0.8864804904246181,0.002320003186892926,25
1.0851003328959148,0.017595953193747762,0.13577508926391602,0.021823538846045175,50,200,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 200}",0.8868330818817721,0.8820489617069918,0.8899382195248075,0.8862734210378571,0.003244997424154112,28
1.8143312136332195,0.14552152281579864,0.1860229174296061,0.05908341905389148,50,300,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 300}",0.8861541626663009,0.8828212176468987,0.8898973954222573,0.8862909252451523,0.0028904556710376323,27
2.2276593844095864,0.07361815655887592,0.21790122985839844,0.054854728802702056,50,400,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 400}",0.8861815937457139,0.883828212176469,0.889353074054922,0.8864542933257017,0.002263742990372359,26
2.7537407080332437,0.0976935896553873,0.2197244962056478,0.01933421978459022,50,500,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 500}",0.885872994102318,0.8844950058514546,0.8898633753367989,0.8867437917635238,0.0022764832758541222,20
5.228471835454305,0.06382071336782513,0.37213365236918133,0.026620806518534712,50,1000,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 1000}",0.8857907008640791,0.8839234684157526,0.8901355360204664,0.8866165684334327,0.002602433337342307,23
0.6344792048136393,0.047864654275074504,0.08877015113830566,0.007522418889227114,75,100,"{'Algoritmo__min_samples_leaf': 75, 'Algoritmo__n_estimators': 100}",0.8858112741736388,0.8829641020058243,0.8884379337560896,0.8857377699785176,0.0022352868059943116,32
1.1398271719614665,0.00738118161162845,0.1517611344655355,0.016200468418191404,75,200,"{'Algoritmo__min_samples_leaf': 75, 'Algoritmo__n_estimators': 200}",0.8864216156905774,0.8822360721770133,0.8890196772174292,0.8858924550283399,0.002794558115449135,30
1.4840420087178547,0.1077176188328569,0.13650131225585938,0.008957625779679644,75,300,"{'Algoritmo__min_samples_leaf': 75, 'Algoritmo__n_estimators': 300}",0.8853346591688384,0.8824129766213973,0.8894279182429307,0.885725184677722,0.0028771205649858805,33
1.7459032535552979,0.0161012691495278,0.15878613789876303,0.008220405065184705,75,400,"{'Algoritmo__min_samples_leaf': 75, 'Algoritmo__n_estimators': 400}",0.8845117267864491,0.8828960618349073,0.8886964864055739,0.8853680916756433,0.002444211108937696,34
2.1955531438191733,0.028157989736044546,0.19872538248697916,0.010689302337950827,75,500,"{'Algoritmo__min_samples_leaf': 75, 'Algoritmo__n_estimators': 500}",0.8842545604169524,0.8832022426040335,0.888499169909915,0.8853186576436336,0.002289626883988049,35
4.919459184010823,0.12763314873984588,0.3753945032755534,0.011015600161764979,75,1000,"{'Algoritmo__min_samples_leaf': 75, 'Algoritmo__n_estimators': 1000}",0.8843642847346045,0.8830661622621997,0.8884447377731812,0.8852917282566617,0.002291634387184122,36
0.679973284403483,0.11362093448744176,0.11479322115580241,0.025743759191549195,100,100,"{'Algoritmo__min_samples_leaf': 100, 'Algoritmo__n_estimators': 100}",0.8835653545467015,0.881474022262744,0.8886624663201154,0.8845672810431869,0.0030189760427181554,37
1.1172569592793782,0.06969999958395237,0.1245421568552653,0.014441044860687733,100,200,"{'Algoritmo__min_samples_leaf': 100, 'Algoritmo__n_estimators': 200}",0.8832053216294061,0.8801438369213184,0.8885467980295565,0.8839653188600937,0.0034723321355759522,42
1.3895526727040608,0.04837703406943266,0.19863764444986978,0.024034240411148506,100,300,"{'Algoritmo__min_samples_leaf': 100, 'Algoritmo__n_estimators': 300}",0.8829755863393224,0.8801846610238685,0.8887781346106742,0.8839794606579551,0.003579363985169207,41
2.142799139022827,0.0464054673768112,0.20818750063578287,0.016271790037858645,100,400,"{'Algoritmo__min_samples_leaf': 100, 'Algoritmo__n_estimators': 400}",0.8828247154025511,0.8810147511090548,0.8883188634569851,0.8840527766561971,0.0031057597170232546,40
2.6085854371388755,0.06968714526045329,0.21871185302734375,0.004132452832641551,100,500,"{'Algoritmo__min_samples_leaf': 100, 'Algoritmo__n_estimators': 500}",0.8829310108352765,0.8815998965789402,0.8886386522602945,0.8843898532248371,0.0030531062022835414,38
4.251781622568767,0.2725992015803547,0.2596445878346761,0.039962677361702226,100,1000,"{'Algoritmo__min_samples_leaf': 100, 'Algoritmo__n_estimators': 1000}",0.8828315731724043,0.8812903138012682,0.88851958196119,0.8842138229782875,0.0031089698643776567,39
